Estacion,Fecha,Hora,"PM 2,5",PM 10,SO2,NO2,O3,CO
VILLA MARIA DEL TRIUNFO,16/10/2025,13:00,35.89,134.70,5.78,18.41,4.67,"1,294.90"
CAMPO DE MARTE,16/10/2025,13:00,11.41,24.59,17.86,21.68,4.43,669.30
SANTA ANITA,16/10/2025,13:00,21.18,33.37,423.57,56.46,15.00,"2,796.03"
SAN JUAN DE LURIGANCHO,16/10/2025,13:00,15.42,18.76,,28.37,5.28,
CARABAYLLO,16/10/2025,13:00,,,13.01,47.60,6.80,"1,416.80"
SAN MARTIN DE PORRES,16/10/2025,13:00,17.73,28.35,7.69,44.22,2.15,624.45
PUENTE PIEDRA,16/10/2025,13:00,18.32,,17.10,27.75,29.56,"2,125.20"
PARIACHI,16/10/2025,14:00,42.06,126.61,11.01,81.85,14.39,"3,170.55"
SAN BORJA,16/10/2025,14:00,10.90,40.84,34.53,23.80,43.57,875.15
VILLA MARIA DEL TRIUNFO,16/10/2025,14:00,26.69,117.90,6.25,19.12,4.73,"1,278.80"
CAMPO DE MARTE,16/10/2025,14:00,10.10,21.59,19.45,21.58,4.13,701.50
SANTA ANITA,16/10/2025,14:00,21.45,33.48,420.68,65.66,17.70,"2,852.40"
SAN JUAN DE LURIGANCHO,16/10/2025,14:00,18.55,24.46,,29.21,6.32,
CARABAYLLO,16/10/2025,14:00,,,13.25,49.01,8.81,"1,427.15"
SAN MARTIN DE PORRES,16/10/2025,14:00,13.84,21.90,7.55,44.38,2.42,625.10
PUENTE PIEDRA,16/10/2025,14:00,19.76,,16.50,22.18,42.18,"2,142.45"
PARIACHI,16/10/2025,15:00,40.87,132.89,11.02,86.58,16.73,"3,193.55"
SAN BORJA,16/10/2025,15:00,10.81,40.98,34.69,20.57,38.73,883.20
VILLA MARIA DEL TRIUNFO,16/10/2025,15:00,24.96,133.10,7.20,19.68,4.84,
CAMPO DE MARTE,16/10/2025,15:00,10.96,25.44,20.79,21.64,4.36,693.45
SANTA ANITA,16/10/2025,15:00,18.43,31.71,411.90,59.49,18.26,"2,855.47"
SAN JUAN DE LURIGANCHO,16/10/2025,15:00,14.81,24.60,,36.07,5.60,
CARABAYLLO,16/10/2025,15:00,,,13.14,52.47,10.86,"1,445.55"
SAN MARTIN DE PORRES,16/10/2025,15:00,11.07,21.13,7.05,44.14,2.51,625.60
PUENTE PIEDRA,16/10/2025,15:00,24.15,,18.44,22.90,41.02,"2,126.35"
PARIACHI,16/10/2025,16:00,37.68,123.76,10.98,87.71,16.52,"3,206.20"
SAN BORJA,16/10/2025,16:00,13.55,75.47,13.41,19.35,33.30,"1,026.95"
VILLA MARIA DEL TRIUNFO,16/10/2025,16:00,31.69,168.40,8.61,20.19,5.01,"1,233.95"
CAMPO DE MARTE,16/10/2025,16:00,10.28,20.54,20.53,21.66,4.20,727.95
SANTA ANITA,16/10/2025,16:00,17.50,29.74,401.93,65.34,14.49,"2,865.46"
SAN JUAN DE LURIGANCHO,16/10/2025,16:00,11.90,17.17,,34.08,5.43,
CARABAYLLO,16/10/2025,16:00,,,12.82,48.03,10.43,"1,443.25"
SAN MARTIN DE PORRES,16/10/2025,16:00,10.86,21.13,6.83,42.01,2.51,625.60
PUENTE PIEDRA,16/10/2025,16:00,27.19,,18.69,27.49,37.46,"2,194.20"
PARIACHI,16/10/2025,17:00,35.52,123.95,11.01,89.82,13.60,"3,183.20"
SAN BORJA,16/10/2025,17:00,14.27,64.27,9.92,19.53,27.75,"1,091.35"
VILLA MARIA DEL TRIUNFO,16/10/2025,17:00,46.46,195.00,7.82,20.55,4.84,"1,237.40"
CAMPO DE MARTE,16/10/2025,17:00,10.55,15.73,18.35,21.85,4.07,701.50
SANTA ANITA,16/10/2025,17:00,17.29,31.13,395.77,68.69,10.32,"2,891.69"
SAN JUAN DE LURIGANCHO,16/10/2025,17:00,11.14,14.74,,10.04,5.50,
CARABAYLLO,16/10/2025,17:00,,,12.19,42.92,9.28,"1,462.80"
SAN MARTIN DE PORRES,16/10/2025,17:00,12.13,19.96,7.45,41.76,1.86,625.60
PUENTE PIEDRA,16/10/2025,17:00,32.11,,15.42,31.23,29.07,"2,304.60"
PARIACHI,16/10/2025,18:00,35.60,92.37,10.60,89.95,11.88,"3,109.60"
SAN BORJA,16/10/2025,18:00,12.01,53.85,7.33,19.63,24.77,"1,122.40"
VILLA MARIA DEL TRIUNFO,16/10/2025,18:00,23.05,34.51,4.75,21.13,4.92,"1,266.15"
CAMPO DE MARTE,16/10/2025,18:00,11.09,16.28,17.51,22.03,4.24,736.00
SANTA ANITA,16/10/2025,18:00,18.35,27.61,394.50,73.80,9.11,"2,890.33"
SAN JUAN DE LURIGANCHO,16/10/2025,18:00,10.93,13.24,,,4.99,
CARABAYLLO,16/10/2025,18:00,,,11.66,39.67,7.84,"1,481.20"
SAN MARTIN DE PORRES,16/10/2025,18:00,13.29,19.08,7.53,41.93,1.80,625.54
PUENTE PIEDRA,16/10/2025,18:00,19.08,,13.04,40.53,21.15,"2,448.35"
PARIACHI,16/10/2025,20:00,34.99,52.45,10.16,75.89,11.59,"3,064.75"
SAN BORJA,16/10/2025,20:00,17.01,59.71,6.55,19.14,11.17,"1,062.60"
VILLA MARIA DEL TRIUNFO,16/10/2025,20:00,17.38,25.99,4.98,18.18,4.86,"1,347.80"
CAMPO DE MARTE,16/10/2025,20:00,15.75,23.29,16.11,22.80,4.49,706.10
SANTA ANITA,16/10/2025,20:00,19.28,27.54,398.87,67.87,6.25,"2,916.40"
SAN JUAN DE LURIGANCHO,16/10/2025,20:00,14.28,15.78,,36.09,4.12,
CARABAYLLO,16/10/2025,20:00,,,11.96,37.60,4.87,"1,592.75"
SAN MARTIN DE PORRES,16/10/2025,20:00,13.89,19.46,7.81,43.03,2.00,624.45
PUENTE PIEDRA,16/10/2025,20:00,5.93,,12.20,47.34,16.37,"2,676.05"
PARIACHI,16/10/2025,22:00,45.67,68.46,10.01,67.71,11.91,"3,100.40"
SAN BORJA,16/10/2025,22:00,15.44,56.67,7.58,20.87,7.68,"1,121.25"
VILLA MARIA DEL TRIUNFO,16/10/2025,22:00,24.02,35.90,4.26,18.84,4.46,"1,352.40"
CAMPO DE MARTE,16/10/2025,22:00,20.17,29.81,16.40,22.65,4.03,695.75
SANTA ANITA,16/10/2025,22:00,26.66,38.59,400.30,67.67,5.22,"3,007.14"
SAN JUAN DE LURIGANCHO,16/10/2025,22:00,17.41,18.63,,35.29,3.85,
CERES (CRS),16/10/2025,22:00,,,13.57,32.75,5.18,
CARABAYLLO,16/10/2025,22:00,,,13.66,46.72,4.90,"1,766.40"
SAN MARTIN DE PORRES,16/10/2025,22:00,19.42,27.61,7.71,47.58,1.68,624.45
PUENTE PIEDRA,16/10/2025,22:00,10.77,,12.58,36.70,11.84,"2,424.20"
PARIACHI,16/10/2025,23:00,53.41,80.07,9.96,65.38,12.33,"3,106.15"
SAN BORJA,16/10/2025,23:00,15.82,53.98,7.92,20.55,9.35,"1,062.60"
VILLA MARIA DEL TRIUNFO,16/10/2025,23:00,24.32,36.42,4.85,19.68,5.36,"1,377.70"
CAMPO DE MARTE,16/10/2025,23:00,17.98,26.88,16.31,22.71,3.82,698.05
SANTA ANITA,16/10/2025,23:00,26.47,39.09,400.63,65.33,5.45,"3,005.45"
SAN JUAN DE LURIGANCHO,16/10/2025,23:00,18.23,19.47,,34.19,3.46,
CERES (CRS),16/10/2025,23:00,,,14.01,32.17,5.41,
CARABAYLLO,16/10/2025,23:00,,,13.40,48.84,5.01,"1,745.70"
SAN MARTIN DE PORRES,16/10/2025,23:00,17.49,25.06,7.81,47.86,1.98,624.32
PUENTE PIEDRA,16/10/2025,23:00,12.45,,12.38,29.84,14.44,"2,191.90"
PARIACHI,17/10/2025,00:00,48.00,71.99,10.29,60.77,12.25,"3,144.10"
SAN BORJA,17/10/2025,00:00,15.06,47.83,7.94,20.29,10.14,946.45
VILLA MARIA DEL TRIUNFO,17/10/2025,00:00,20.57,30.71,5.03,18.86,5.17,"1,352.40"
CAMPO DE MARTE,17/10/2025,00:00,16.33,24.46,16.38,22.52,4.20,699.20
SANTA ANITA,17/10/2025,00:00,27.93,41.19,398.44,65.39,5.19,"2,984.35"
SAN JUAN DE LURIGANCHO,17/10/2025,00:00,18.78,20.10,,32.50,3.74,
CERES (CRS),17/10/2025,00:00,,,10.63,30.42,5.24,
CARABAYLLO,17/10/2025,00:00,,,13.31,48.00,4.84,"1,665.20"
SAN MARTIN DE PORRES,17/10/2025,00:00,16.69,23.73,8.14,47.64,1.82,624.45
PUENTE PIEDRA,17/10/2025,00:00,20.19,,12.13,29.97,13.87,"2,189.60"
PARIACHI,17/10/2025,01:00,50.45,75.59,9.85,60.04,12.74,"3,151.00"
SAN BORJA,17/10/2025,01:00,21.26,52.80,7.98,18.89,19.09,738.30
VILLA MARIA DEL TRIUNFO,17/10/2025,01:00,13.91,20.31,4.70,17.54,5.07,"1,288.00"
CAMPO DE MARTE,17/10/2025,01:00,14.82,22.12,16.24,22.05,4.30,696.90
SANTA ANITA,17/10/2025,01:00,24.57,35.15,396.92,63.15,5.34,"2,905.38"
SAN JUAN DE LURIGANCHO,17/10/2025,01:00,17.55,18.62,,30.42,3.67,
CERES (CRS),17/10/2025,01:00,,,11.60,29.59,5.40,
CARABAYLLO,17/10/2025,01:00,,,13.19,45.46,4.95,"1,551.35"
SAN MARTIN DE PORRES,17/10/2025,01:00,14.42,20.10,8.04,46.20,1.86,624.45
PUENTE PIEDRA,17/10/2025,01:00,28.16,,12.49,31.06,11.58,"2,165.45"
PARIACHI,17/10/2025,02:00,50.15,75.13,10.37,59.05,12.10,"3,148.70"
SAN BORJA,17/10/2025,02:00,13.17,36.54,7.80,18.39,33.46,640.55
VILLA MARIA DEL TRIUNFO,17/10/2025,02:00,10.58,14.94,4.48,16.86,4.81,"1,201.75"
CAMPO DE MARTE,17/10/2025,02:00,14.86,21.78,16.40,21.73,4.10,754.40
SANTA ANITA,17/10/2025,02:00,20.72,28.20,395.22,60.24,5.51,"2,776.64"
SAN JUAN DE LURIGANCHO,17/10/2025,02:00,18.57,19.18,,27.47,4.23,
CERES (CRS),17/10/2025,02:00,,,7.54,27.18,4.97,
CARABAYLLO,17/10/2025,02:00,,,12.58,40.98,5.07,"1,440.95"
SAN MARTIN DE PORRES,17/10/2025,02:00,14.15,19.32,7.48,44.22,1.96,624.45
PUENTE PIEDRA,17/10/2025,02:00,25.66,,13.26,27.92,13.01,"2,107.95"
PARIACHI,17/10/2025,03:00,45.08,67.48,10.24,57.79,11.97,"3,117.65"
SAN BORJA,17/10/2025,03:00,8.70,25.87,7.48,18.25,42.28,576.15
VILLA MARIA DEL TRIUNFO,17/10/2025,03:00,9.58,13.46,4.45,16.26,5.01,"1,129.30"
CAMPO DE MARTE,17/10/2025,03:00,14.04,20.60,16.21,21.54,4.09,703.80
SANTA ANITA,17/10/2025,03:00,18.58,25.27,393.85,56.72,6.15,"2,669.55"
SAN JUAN DE LURIGANCHO,17/10/2025,03:00,17.15,17.79,,24.86,3.95,
CERES (CRS),17/10/2025,03:00,,,2.99,21.23,8.56,
CARABAYLLO,17/10/2025,03:00,,,12.60,36.43,4.48,"1,350.10"
SAN MARTIN DE PORRES,17/10/2025,03:00,13.85,18.86,7.39,42.79,1.95,624.47
PUENTE PIEDRA,17/10/2025,03:00,22.32,,14.10,26.60,13.06,"2,087.25"
PARIACHI,17/10/2025,04:00,47.29,70.92,10.00,54.84,11.77,"2,872.70"
SAN BORJA,17/10/2025,04:00,8.74,25.41,7.49,17.80,48.37,543.95
VILLA MARIA DEL TRIUNFO,17/10/2025,04:00,7.80,10.08,4.02,16.49,4.92,"1,101.70"
CAMPO DE MARTE,17/10/2025,04:00,12.27,17.85,16.05,21.41,4.30,721.05
SANTA ANITA,17/10/2025,04:00,16.63,22.04,391.57,55.30,6.58,"2,624.47"
SAN JUAN DE LURIGANCHO,17/10/2025,04:00,9.83,10.16,,19.25,4.66,
CERES (CRS),17/10/2025,04:00,,,2.55,18.37,13.43,
CARABAYLLO,17/10/2025,04:00,,,12.66,36.15,4.72,"1,283.40"
SAN MARTIN DE PORRES,17/10/2025,04:00,10.65,14.32,7.52,42.72,2.32,624.45
PUENTE PIEDRA,17/10/2025,04:00,19.05,,14.31,28.58,12.50,"2,090.70"
PARIACHI,17/10/2025,05:00,48.12,71.97,9.67,53.23,12.10,"2,825.55"
SAN BORJA,17/10/2025,05:00,8.87,25.21,7.39,17.75,47.49,556.60
VILLA MARIA DEL TRIUNFO,17/10/2025,05:00,6.56,8.01,3.70,16.62,4.73,"1,086.75"
CAMPO DE MARTE,17/10/2025,05:00,11.86,17.34,15.97,21.41,4.36,716.45
SANTA ANITA,17/10/2025,05:00,18.07,24.28,389.43,55.53,6.62,"2,596.28"
SAN JUAN DE LURIGANCHO,17/10/2025,05:00,10.07,10.38,,18.66,5.11,
CERES (CRS),17/10/2025,05:00,,,1.59,17.00,16.37,
CARABAYLLO,17/10/2025,05:00,,,12.68,32.24,6.53,"1,205.20"
SAN MARTIN DE PORRES,17/10/2025,05:00,11.11,15.52,7.35,42.00,2.42,624.45
PUENTE PIEDRA,17/10/2025,05:00,24.80,,17.61,26.40,13.71,"2,134.40"
PARIACHI,17/10/2025,06:00,54.57,81.71,10.09,53.74,11.97,"2,838.20"
SAN BORJA,17/10/2025,06:00,8.85,25.16,7.61,18.25,42.22,627.90
VILLA MARIA DEL TRIUNFO,17/10/2025,06:00,7.33,9.80,3.84,17.28,4.91,"1,098.25"
CAMPO DE MARTE,17/10/2025,06:00,12.24,18.24,15.85,21.66,4.21,690.00
SANTA ANITA,17/10/2025,06:00,20.53,27.01,387.83,57.81,6.30,"2,598.48"
SAN JUAN DE LURIGANCHO,17/10/2025,06:00,12.23,12.48,,21.15,4.54,
CERES (CRS),17/10/2025,06:00,,,0.93,21.66,11.65,
CARABAYLLO,17/10/2025,06:00,,,12.18,32.28,6.30,"1,212.10"
SAN MARTIN DE PORRES,17/10/2025,06:00,13.22,19.18,7.47,43.04,1.99,624.45
PUENTE PIEDRA,17/10/2025,06:00,26.62,,15.48,26.85,14.45,"2,244.80"
PARIACHI,17/10/2025,07:00,51.17,76.66,9.91,54.19,12.46,"2,884.20"
SAN BORJA,17/10/2025,07:00,10.72,33.83,7.92,19.31,23.01,854.45
VILLA MARIA DEL TRIUNFO,17/10/2025,07:00,7.01,8.76,3.87,18.16,4.68,"1,202.90"
CAMPO DE MARTE,17/10/2025,07:00,14.81,22.01,15.88,22.22,4.25,739.45
SANTA ANITA,17/10/2025,07:00,21.53,28.21,386.88,63.14,5.95,"2,715.32"
SAN JUAN DE LURIGANCHO,17/10/2025,07:00,15.49,16.27,,27.25,4.27,
CERES (CRS),17/10/2025,07:00,,,1.73,25.27,8.77,
CARABAYLLO,17/10/2025,07:00,,,12.25,35.12,5.35,"1,339.75"
SAN MARTIN DE PORRES,17/10/2025,07:00,18.50,27.38,8.09,45.45,1.90,624.37
PUENTE PIEDRA,17/10/2025,07:00,20.12,,14.20,31.32,13.83,"2,346.00"
PARIACHI,17/10/2025,08:00,53.24,79.52,10.12,54.74,12.27,"2,879.60"
SAN BORJA,17/10/2025,08:00,12.13,41.45,8.93,19.40,15.99,"1,175.30"
VILLA MARIA DEL TRIUNFO,17/10/2025,08:00,9.74,13.00,4.00,17.86,4.83,"1,311.00"
CAMPO DE MARTE,17/10/2025,08:00,15.06,22.56,16.16,23.24,4.19,749.80
SANTA ANITA,17/10/2025,08:00,20.66,27.30,386.08,63.11,6.64,"2,801.61"
SAN JUAN DE LURIGANCHO,17/10/2025,08:00,16.68,17.88,,30.17,4.13,
CERES (CRS),17/10/2025,08:00,,,2.35,25.61,10.08,
CARABAYLLO,17/10/2025,08:00,,,12.67,41.02,5.51,"1,521.45"
SAN MARTIN DE PORRES,17/10/2025,08:00,32.56,46.10,7.88,48.89,2.04,623.30
PUENTE PIEDRA,17/10/2025,08:00,21.21,,13.66,36.08,13.51,"2,564.50"
PARIACHI,17/10/2025,09:00,58.99,87.89,9.96,55.79,12.44,"2,925.60"
SAN BORJA,17/10/2025,09:00,15.04,66.40,9.63,20.32,18.97,"1,193.70"
VILLA MARIA DEL TRIUNFO,17/10/2025,09:00,13.97,19.37,4.01,18.61,5.33,"1,407.60"
CAMPO DE MARTE,17/10/2025,09:00,19.40,29.08,17.00,23.27,4.15,770.50
SANTA ANITA,17/10/2025,09:00,20.98,29.73,385.05,61.42,8.04,"2,860.40"
SAN JUAN DE LURIGANCHO,17/10/2025,09:00,21.66,23.49,,29.55,4.09,
CERES (CRS),17/10/2025,09:00,,,2.52,25.21,12.93,
CARABAYLLO,17/10/2025,09:00,,,12.83,44.44,5.59,"1,574.35"
SAN MARTIN DE PORRES,17/10/2025,09:00,26.43,37.87,7.77,50.28,2.39,623.30
PUENTE PIEDRA,17/10/2025,09:00,22.78,,13.58,37.99,14.89,"2,558.75"
PARIACHI,17/10/2025,10:00,65.80,98.30,10.13,59.62,12.94,"3,080.85"
SAN BORJA,17/10/2025,10:00,23.39,165.60,9.99,20.40,29.11,"1,089.05"
VILLA MARIA DEL TRIUNFO,17/10/2025,10:00,17.35,25.54,6.02,19.08,5.28,"1,490.40"
CAMPO DE MARTE,17/10/2025,10:00,19.13,36.71,17.87,22.60,4.33,732.55
SANTA ANITA,17/10/2025,10:00,29.84,43.09,384.72,66.02,7.33,"2,940.93"
SAN JUAN DE LURIGANCHO,17/10/2025,10:00,28.30,30.69,,30.63,4.26,
CERES (CRS),17/10/2025,10:00,,,3.16,23.20,20.21,
CARABAYLLO,17/10/2025,10:00,,,13.22,46.32,5.75,"1,559.40"
SAN MARTIN DE PORRES,17/10/2025,10:00,,,8.12,50.15,2.31,623.30
PUENTE PIEDRA,17/10/2025,10:00,22.76,,13.17,35.59,20.23,"2,393.15"
PARIACHI,17/10/2025,11:00,61.54,131.83,10.29,66.18,13.31,"3,123.40"
SAN BORJA,17/10/2025,11:00,18.63,119.50,10.32,20.70,37.85,"1,097.10"
VILLA MARIA DEL TRIUNFO,17/10/2025,11:00,23.93,35.82,15.46,20.66,5.47,"1,555.95"
CAMPO DE MARTE,17/10/2025,11:00,15.54,35.23,12.46,22.05,4.04,668.15
SANTA ANITA,17/10/2025,11:00,30.65,47.21,383.84,66.65,9.52,"2,870.86"
SAN JUAN DE LURIGANCHO,17/10/2025,11:00,28.98,32.51,,33.29,4.30,
CERES (CRS),17/10/2025,11:00,,,4.24,26.92,26.77,
CARABAYLLO,17/10/2025,11:00,,,12.67,48.03,6.51,"1,522.60"
SAN MARTIN DE PORRES,17/10/2025,11:00,19.78,30.04,7.69,49.28,2.45,623.30
PUENTE PIEDRA,17/10/2025,11:00,26.19,,12.64,30.59,27.22,"2,229.85"
PARIACHI,17/10/2025,12:00,58.05,137.66,10.41,74.43,13.04,"3,215.40"
SAN BORJA,17/10/2025,12:00,17.94,108.60,10.50,20.51,40.65,"1,036.15"
VILLA MARIA DEL TRIUNFO,17/10/2025,12:00,33.14,49.70,23.37,21.26,5.36,"1,649.10"
CAMPO DE MARTE,17/10/2025,12:00,11.86,30.88,9.99,21.86,4.01,692.30
SANTA ANITA,17/10/2025,12:00,28.62,47.84,383.52,63.93,12.46,"2,808.82"
SAN JUAN DE LURIGANCHO,17/10/2025,12:00,22.17,28.34,,32.54,4.84,
CERES (CRS),17/10/2025,12:00,,,2.70,31.38,38.24,
CARABAYLLO,17/10/2025,12:00,,,13.19,51.78,7.80,"1,519.15"
SAN MARTIN DE PORRES,17/10/2025,12:00,15.94,24.44,7.47,46.50,2.50,623.30
PUENTE PIEDRA,17/10/2025,12:00,21.82,,14.73,28.63,37.79,"2,145.90"
PARIACHI,17/10/2025,13:00,54.38,150.81,10.43,85.37,14.36,"3,195.85"
SAN BORJA,17/10/2025,13:00,10.95,43.45,9.81,19.74,43.96,"1,039.60"
VILLA MARIA DEL TRIUNFO,17/10/2025,13:00,24.23,36.34,21.06,21.00,4.55,"1,472.00"
CAMPO DE MARTE,17/10/2025,13:00,9.16,19.78,10.56,21.66,4.21,692.30
SANTA ANITA,17/10/2025,13:00,23.14,36.74,384.61,60.14,17.14,"2,774.51"
SAN JUAN DE LURIGANCHO,17/10/2025,13:00,15.12,21.59,,34.12,5.25,
CERES (CRS),17/10/2025,13:00,,,3.12,26.77,56.08,
CARABAYLLO,17/10/2025,13:00,,,12.87,50.03,10.59,"1,459.35"
SAN MARTIN DE PORRES,17/10/2025,13:00,13.45,24.54,7.24,45.86,2.47,623.95
PUENTE PIEDRA,17/10/2025,13:00,24.88,,20.62,28.52,45.08,"2,147.05"
PARIACHI,17/10/2025,14:00,47.80,163.51,10.79,88.81,16.45,0.00
SAN BORJA,17/10/2025,14:00,10.34,46.64,10.29,20.08,49.73,970.60
VILLA MARIA DEL TRIUNFO,17/10/2025,14:00,31.50,47.22,15.63,21.07,4.93,"1,369.65"
CAMPO DE MARTE,17/10/2025,14:00,9.17,19.43,11.58,21.51,3.91,741.75
SANTA ANITA,17/10/2025,14:00,20.12,32.17,395.30,60.58,19.10,"2,793.25"
SAN JUAN DE LURIGANCHO,17/10/2025,14:00,12.48,17.53,,34.75,5.19,
CERES (CRS),17/10/2025,14:00,,,3.05,25.19,63.94,
CARABAYLLO,17/10/2025,14:00,,,12.97,48.49,13.11,"1,473.15"
SAN MARTIN DE PORRES,17/10/2025,14:00,11.32,19.86,6.58,45.92,2.78,624.45
PUENTE PIEDRA,17/10/2025,14:00,21.09,,19.79,27.79,47.39,"2,166.60"
PARIACHI,17/10/2025,15:00,41.36,157.99,10.56,88.00,18.88,"3,187.80"
SAN BORJA,17/10/2025,15:00,10.32,35.98,10.17,20.12,39.96,"1,038.45"
VILLA MARIA DEL TRIUNFO,17/10/2025,15:00,29.98,44.93,11.36,21.15,4.90,"1,334.00"
CAMPO DE MARTE,17/10/2025,15:00,10.54,17.91,11.88,21.70,3.99,696.90
SANTA ANITA,17/10/2025,15:00,16.62,26.64,403.49,57.22,19.40,"2,780.39"
SAN JUAN DE LURIGANCHO,17/10/2025,15:00,11.66,17.26,,33.95,5.54,
CERES (CRS),17/10/2025,15:00,,,1.21,21.94,62.68,
CARABAYLLO,17/10/2025,15:00,,,12.63,44.61,13.46,"1,455.90"
SAN MARTIN DE PORRES,17/10/2025,15:00,11.71,22.17,6.65,45.10,2.53,624.45
PUENTE PIEDRA,17/10/2025,15:00,33.30,,20.33,24.83,44.47,"2,148.20"
PARIACHI,17/10/2025,16:00,35.91,126.08,10.53,85.30,16.81,"3,116.50"
SAN BORJA,17/10/2025,16:00,13.74,69.23,8.77,20.04,38.77,"1,077.55"
VILLA MARIA DEL TRIUNFO,17/10/2025,16:00,27.85,41.77,8.82,20.83,4.50,"1,301.80"
CAMPO DE MARTE,17/10/2025,16:00,10.37,15.36,10.63,21.77,3.95,688.85
SANTA ANITA,17/10/2025,16:00,16.44,26.19,400.19,63.25,13.69,"2,817.02"
SAN JUAN DE LURIGANCHO,17/10/2025,16:00,9.60,13.24,,32.89,5.46,
CERES (CRS),17/10/2025,16:00,,,1.41,20.77,55.15,
CARABAYLLO,17/10/2025,16:00,,,12.40,42.21,12.33,"1,446.70"
SAN MARTIN DE PORRES,17/10/2025,16:00,11.68,20.53,7.43,45.41,2.63,624.70
PUENTE PIEDRA,17/10/2025,16:00,30.41,,15.86,28.48,37.46,"2,258.60"
PARIACHI,17/10/2025,17:00,34.57,104.41,10.34,86.81,13.66,"3,073.95"
SAN BORJA,17/10/2025,17:00,14.70,85.00,8.24,20.85,35.20,"1,112.05"
VILLA MARIA DEL TRIUNFO,17/10/2025,17:00,24.73,37.03,7.17,20.77,4.84,"1,331.70"
CAMPO DE MARTE,17/10/2025,17:00,11.84,17.66,9.91,21.98,4.20,650.90
SANTA ANITA,17/10/2025,17:00,17.15,24.56,394.85,72.04,9.81,"2,823.54"
SAN JUAN DE LURIGANCHO,17/10/2025,17:00,8.86,12.95,,26.88,5.35,
CERES (CRS),17/10/2025,17:00,,,0.91,26.38,38.02,
CARABAYLLO,17/10/2025,17:00,,,12.11,41.83,10.35,"1,432.90"
SAN MARTIN DE PORRES,17/10/2025,17:00,12.29,17.56,7.19,44.93,2.37,624.47
PUENTE PIEDRA,17/10/2025,17:00,33.19,,13.28,40.83,24.99,"2,425.35"
PARIACHI,17/10/2025,18:00,36.86,71.25,10.17,82.79,12.45,"3,042.90"
SAN BORJA,17/10/2025,18:00,12.23,51.46,7.58,20.19,27.95,"1,147.70"
VILLA MARIA DEL TRIUNFO,17/10/2025,18:00,25.93,38.79,6.10,21.19,5.20,"1,377.70"
CAMPO DE MARTE,17/10/2025,18:00,13.44,20.10,9.57,22.24,4.13,688.85
SANTA ANITA,17/10/2025,18:00,17.63,25.64,391.27,72.03,8.93,"2,807.92"
SAN JUAN DE LURIGANCHO,17/10/2025,18:00,9.56,11.81,,,4.70,
CERES (CRS),17/10/2025,18:00,,,1.05,27.32,27.99,
CARABAYLLO,17/10/2025,18:00,,,11.60,42.73,8.49,"1,472.00"
SAN MARTIN DE PORRES,17/10/2025,18:00,12.60,17.90,7.17,43.67,2.39,624.45
PUENTE PIEDRA,17/10/2025,18:00,12.32,,12.21,37.86,21.44,"2,553.00"
PARIACHI,17/10/2025,20:00,39.05,58.57,10.00,77.77,11.49,"2,988.85"
SAN BORJA,17/10/2025,20:00,21.48,64.05,8.25,19.93,19.42,"1,186.80"
VILLA MARIA DEL TRIUNFO,17/10/2025,20:00,29.78,44.15,4.84,20.77,5.00,"1,477.75"
CAMPO DE MARTE,17/10/2025,20:00,20.98,31.14,9.21,23.11,4.00,731.40
SANTA ANITA,17/10/2025,20:00,36.92,53.18,397.21,75.31,5.42,"2,961.84"
SAN JUAN DE LURIGANCHO,17/10/2025,20:00,15.87,17.52,,39.29,4.40,
CERES (CRS),17/10/2025,20:00,,,2.03,33.97,9.23,
CARABAYLLO,17/10/2025,20:00,,,11.96,45.31,5.46,"1,543.30"
SAN MARTIN DE PORRES,17/10/2025,20:00,15.77,22.06,8.09,44.52,1.98,623.76
PUENTE PIEDRA,17/10/2025,20:00,4.90,,12.07,53.24,16.25,"2,748.50"
PARIACHI,17/10/2025,21:00,43.33,64.98,9.88,72.75,12.27,"3,079.70"
SAN BORJA,17/10/2025,21:00,23.41,68.30,8.90,21.06,14.16,"1,259.25"
VILLA MARIA DEL TRIUNFO,17/10/2025,21:00,34.45,51.09,4.76,21.30,5.14,"1,469.70"
CAMPO DE MARTE,17/10/2025,21:00,35.34,52.02,9.43,23.20,4.09,737.15
SANTA ANITA,17/10/2025,21:00,38.45,55.98,394.31,75.83,5.08,"3,101.57"
SAN JUAN DE LURIGANCHO,17/10/2025,21:00,25.01,26.98,,38.81,4.10,
CERES (CRS),17/10/2025,21:00,,,3.57,36.34,5.25,
CARABAYLLO,17/10/2025,21:00,,,12.22,47.73,5.01,"1,669.80"
SAN MARTIN DE PORRES,17/10/2025,21:00,25.59,35.94,8.33,47.11,2.04,623.32
PUENTE PIEDRA,17/10/2025,21:00,12.72,,11.96,43.80,13.99,"2,631.20"
PARIACHI,17/10/2025,22:00,53.59,80.36,9.79,71.89,12.37,"3,163.65"
SAN BORJA,17/10/2025,22:00,33.85,91.20,12.64,21.58,15.78,"1,213.25"
VILLA MARIA DEL TRIUNFO,17/10/2025,22:00,35.00,52.07,4.66,20.85,5.18,"1,462.80"
CAMPO DE MARTE,17/10/2025,22:00,40.15,56.81,11.00,24.01,4.06,693.45
SANTA ANITA,17/10/2025,22:00,38.98,55.99,390.86,78.12,5.49,"3,074.05"
SAN JUAN DE LURIGANCHO,17/10/2025,22:00,26.02,27.62,,40.45,3.80,
CERES (CRS),17/10/2025,22:00,,,5.19,36.90,5.19,
